fecha,estacion,temp_max_c,temp_min_c,temp_media_c,precipitacion_mm,humedad_relativa_pct,radiacion_solar_mj,viento_ms,riesgo_helada,anio,mes
2020-09-09,Huangascar,20.01,3.9,11.39,0.0,48.27,16.16,2.07,0,2020,9
2020-09-10,Huangascar,20.24,4.38,11.36,0.0,46.07,21.53,2.41,0,2020,9
2020-09-11,Huangascar,18.54,6.27,11.04,0.0,50.14,18.86,1.88,0,2020,9
2020-09-12,Huangascar,17.5,5.99,9.97,0.0,59.38,15.39,1.85,0,2020,9
2020-09-13,Huangascar,17.34,5.47,10.5,0.0,58.82,13.41,1.86,0,2020,9
2020-09-14,Huangascar,18.86,5.97,11.14,0.0,54.45,13.08,1.87,0,2020,9
2020-09-15,Huangascar,15.38,5.08,9.54,2.06,56.21,18.31,2.01,0,2020,9
2020-09-16,Huangascar,17.08,2.53,8.57,0.01,42.01,25.43,2.79,0,2020,9
2020-09-17,Huangascar,17.67,1.04,9.5,0.0,42.68,25.24,2.05,1,2020,9
2020-09-18,Huangascar,18.99,5.41,10.77,0.64,51.39,20.48,2.16,0,2020,9
2020-09-19,Huangascar,17.89,6.78,10.85,0.18,54.78,19.08,2.26,0,2020,9
2020-09-20,Huangascar,19.14,5.54,11.42,0.0,52.28,18.94,2.35,0,2020,9
2020-09-21,Huangascar,19.26,6.05,11.31,0.0,44.9,24.17,2.86,0,2020,9
2020-09-22,Huangascar,20.67,4.63,11.32,0.0,45.77,24.52,2.36,0,2020,9
2020-09-23,Huangascar,19.6,6.09,11.48,0.0,50.82,15.99,1.77,0,2020,9
2020-09-24,Huangascar,20.21,2.91,10.7,0.0,46.59,18.48,2.61,0,2020,9
2020-09-25,Huangascar,19.29,4.81,10.7,0.0,52.95,20.85,2.49,0,2020,9
2020-09-26,Huangascar,18.56,6.14,10.93,0.0,47.49,20.42,2.28,0,2020,9
2020-09-27,Huangascar,19.11,3.64,10.68,0.0,39.33,23.54,2.0,0,2020,9
2020-09-28,Huangascar,18.26,5.28,10.77,0.0,39.01,24.66,2.06,0,2020,9
2020-09-29,Huangascar,14.02,5.66,8.87,0.0,54.88,15.23,1.92,0,2020,9
2020-09-30,Huangascar,16.6,5.88,9.98,0.0,55.36,14.31,1.72,0,2020,9
2020-10-01,Huangascar,17.83,5.82,10.71,0.0,56.17,15.11,1.84,0,2020,10
2020-10-02,Huangascar,18.91,6.21,11.42,0.0,55.55,15.72,1.37,0,2020,10
2020-10-03,Huangascar,18.81,6.57,11.35,0.27,53.76,16.16,2.33,0,2020,10
2020-10-04,Huangascar,18.32,4.86,10.85,0.11,55.3,12.86,2.89,0,2020,10
2020-10-05,Huangascar,20.55,4.24,11.47,0.0,51.78,23.44,2.5,0,2020,10
2020-10-06,Huangascar,19.85,4.94,11.41,0.0,52.94,21.21,2.11,0,2020,10
2020-10-07,Huangascar,18.12,5.83,11.11,0.0,54.73,13.94,1.73,0,2020,10
2020-10-08,Huangascar,19.44,5.78,11.73,0.0,49.78,21.34,2.18,0,2020,10
2020-10-09,Huangascar,21.66,5.38,12.4,0.0,46.42,23.81,1.97,0,2020,10
2020-10-10,Huangascar,19.69,5.18,11.61,0.0,52.09,27.28,1.83,0,2020,10
2020-10-11,Huangascar,21.03,5.94,12.08,0.41,49.39,24.91,1.65,0,2020,10
2020-10-12,Huangascar,19.89,5.45,11.66,0.06,50.53,21.12,2.26,0,2020,10
2020-10-13,Huangascar,16.77,6.19,10.05,0.39,56.39,15.9,2.29,0,2020,10
2020-10-14,Huangascar,15.64,5.69,9.81,0.96,61.59,17.77,2.35,0,2020,10
2020-10-15,Huangascar,18.61,6.07,11.23,0.1,57.0,15.37,1.73,0,2020,10
2020-10-16,Huangascar,20.43,6.17,11.85,0.12,54.19,19.31,2.32,0,2020,10
2020-10-17,Huangascar,19.74,6.1,11.31,0.0,52.12,19.48,2.65,0,2020,10
2020-10-18,Huangascar,19.08,3.18,10.17,0.18,43.94,24.29,2.82,0,2020,10
2020-10-19,Huangascar,20.07,2.26,10.32,0.03,36.35,29.63,2.98,0,2020,10
2020-10-20,Huangascar,14.33,5.54,9.69,0.0,54.25,23.73,1.32,0,2020,10
2020-10-21,Huangascar,17.85,6.4,11.02,0.0,56.28,15.02,1.66,0,2020,10
2020-10-22,Huangascar,20.48,6.46,11.85,0.0,52.99,18.99,2.35,0,2020,10
2020-10-23,Huangascar,18.1,6.0,10.75,1.28,55.77,19.91,1.93,0,2020,10
2020-10-24,Huangascar,17.37,6.37,10.44,2.23,55.88,21.99,1.63,0,2020,10
2020-10-25,Huangascar,16.1,6.02,9.97,0.17,63.26,19.92,1.2,0,2020,10
2020-10-26,Huangascar,19.4,5.94,11.37,0.26,59.69,24.12,1.68,0,2020,10
2020-10-27,Huangascar,17.25,3.5,10.01,0.01,55.97,26.67,2.89,0,2020,10
2020-10-28,Huangascar,19.51,1.15,9.18,0.22,37.09,30.95,3.14,1,2020,10
2020-10-29,Huangascar,18.64,3.57,9.77,5.16,47.88,29.94,2.46,0,2020,10
2020-10-30,Huangascar,16.06,4.4,9.08,0.08,63.63,18.56,2.09,0,2020,10
2020-10-31,Huangascar,16.07,4.51,9.14,6.48,63.48,18.4,2.02,0,2020,10
2020-11-01,Huangascar,18.43,3.5,10.11,1.05,52.26,26.02,2.37,0,2020,11
2020-11-02,Huangascar,18.67,3.71,10.6,0.0,46.86,28.57,2.25,0,2020,11
2020-11-03,Huangascar,17.27,5.09,10.37,0.0,59.61,19.26,1.53,0,2020,11
2020-11-04,Huangascar,18.73,6.56,11.71,0.0,55.9,21.67,1.84,0,2020,11
2020-11-05,Huangascar,17.7,6.58,10.9,0.0,52.78,23.05,2.9,0,2020,11
2020-11-06,Huangascar,20.34,4.17,11.36,0.15,51.82,26.32,2.7,0,2020,11
2020-11-07,Huangascar,19.93,3.78,11.45,0.09,51.19,23.23,2.16,0,2020,11
2020-11-08,Huangascar,20.6,4.37,12.04,0.0,49.66,22.17,2.22,0,2020,11
2020-11-09,Huangascar,19.83,5.84,11.89,0.0,56.55,22.13,1.93,0,2020,11
2020-11-10,Huangascar,18.91,5.88,10.83,12.89,53.75,22.87,2.68,0,2020,11
2020-11-11,Huangascar,17.54,3.49,9.98,0.54,46.24,24.61,2.05,0,2020,11
2020-11-12,Huangascar,17.96,4.79,10.3,0.0,54.3,26.71,2.13,0,2020,11
2020-11-13,Huangascar,19.26,2.64,10.0,0.0,41.05,29.62,2.67,0,2020,11
2020-11-14,Huangascar,19.69,2.28,10.52,0.0,47.88,30.33,2.29,0,2020,11
2020-11-15,Huangascar,20.08,3.88,11.6,0.0,51.63,28.77,1.92,0,2020,11
2020-11-16,Huangascar,19.48,6.01,11.35,0.0,54.68,23.09,1.98,0,2020,11
2020-11-17,Huangascar,19.56,6.46,11.47,0.0,41.36,29.52,2.4,0,2020,11
2020-11-18,Huangascar,18.59,4.2,10.69,0.0,52.06,28.07,1.45,0,2020,11
2020-11-19,Huangascar,18.91,5.47,10.27,0.0,52.79,20.16,2.66,0,2020,11
2020-11-20,Huangascar,17.2,3.98,9.49,0.0,46.93,23.08,2.97,0,2020,11
2020-11-21,Huangascar,17.82,6.32,10.86,0.0,43.51,24.66,1.93,0,2020,11
2020-11-22,Huangascar,20.93,6.85,12.53,0.0,49.38,26.06,2.08,0,2020,11
2020-11-23,Huangascar,21.12,4.68,12.31,0.0,47.61,25.53,2.38,0,2020,11
2020-11-24,Huangascar,21.98,4.25,12.49,0.0,45.51,30.96,2.5,0,2020,11
2020-11-25,Huangascar,21.38,6.45,13.19,0.0,44.95,24.23,1.55,0,2020,11
2020-11-26,Huangascar,20.03,7.75,12.63,0.0,48.88,18.4,1.82,0,2020,11
2020-11-27,Huangascar,17.55,6.46,10.86,0.0,56.92,18.96,1.69,0,2020,11
2020-11-28,Huangascar,17.36,6.78,11.31,0.86,55.34,19.58,1.69,0,2020,11
2020-11-29,Huangascar,16.81,6.66,10.56,3.31,62.86,15.36,1.7,0,2020,11
2020-11-30,Huangascar,19.15,6.17,11.52,0.26,62.98,18.63,1.68,0,2020,11
2020-12-01,Huangascar,18.74,7.36,11.09,0.06,63.94,12.83,2.21,0,2020,12
2020-12-02,Huangascar,16.52,5.94,10.21,0.0,66.02,22.48,1.69,0,2020,12
2020-12-03,Huangascar,12.66,5.61,8.89,3.46,72.62,15.45,1.34,0,2020,12
2020-12-04,Huangascar,13.09,5.18,8.38,0.87,75.87,12.12,1.48,0,2020,12
2020-12-05,Huangascar,16.09,5.66,8.95,1.66,72.58,13.0,1.73,0,2020,12
2020-12-06,Huangascar,14.79,5.32,9.22,6.63,70.83,16.23,1.41,0,2020,12
2020-12-07,Huangascar,16.51,5.51,9.5,3.3,73.27,14.02,1.78,0,2020,12
2020-12-08,Huangascar,16.73,5.24,10.3,2.76,71.35,17.89,1.58,0,2020,12
2020-12-09,Huangascar,17.14,6.28,11.01,0.37,67.15,24.0,1.66,0,2020,12
2020-12-10,Huangascar,16.6,7.21,10.58,0.02,67.91,17.83,2.01,0,2020,12
2020-12-11,Huangascar,13.68,6.02,9.42,0.03,71.51,24.3,1.19,0,2020,12
2020-12-12,Huangascar,16.11,5.99,10.15,0.0,69.74,19.58,1.29,0,2020,12
2020-12-13,Huangascar,17.35,5.17,10.93,0.0,59.72,20.65,1.74,0,2020,12
2020-12-14,Huangascar,17.86,5.44,11.09,0.1,62.61,20.38,1.74,0,2020,12
2020-12-15,Huangascar,16.89,5.14,9.87,0.01,66.14,18.12,1.38,0,2020,12
2020-12-16,Huangascar,14.11,4.9,8.53,16.36,74.95,17.95,0.8,0,2020,12
2020-12-17,Huangascar,13.09,5.17,8.04,2.74,74.81,13.78,1.58,0,2020,12
2020-12-18,Huangascar,16.2,4.83,9.52,3.33,69.46,20.13,1.46,0,2020,12
2020-12-19,Huangascar,17.92,4.59,10.25,0.92,67.64,17.64,1.99,0,2020,12
2020-12-20,Huangascar,13.72,5.33,8.42,0.02,74.54,17.6,1.47,0,2020,12
2020-12-21,Huangascar,16.71,4.76,9.41,0.04,70.19,19.86,1.75,0,2020,12
2020-12-22,Huangascar,15.83,4.39,8.81,0.62,74.29,16.88,1.97,0,2020,12
2020-12-23,Huangascar,14.43,5.25,8.75,1.23,71.75,14.82,1.58,0,2020,12
2020-12-24,Huangascar,17.05,4.99,9.44,1.07,65.19,16.8,2.34,0,2020,12
2020-12-25,Huangascar,11.71,4.03,7.85,0.37,74.93,13.7,2.12,0,2020,12
2020-12-26,Huangascar,11.53,4.5,7.41,3.1,78.48,11.47,2.5,0,2020,12
2020-12-27,Huangascar,13.24,3.63,7.81,1.54,77.26,12.01,1.85,0,2020,12
2020-12-28,Huangascar,13.75,3.71,7.63,2.0,77.48,14.34,2.06,0,2020,12
2020-12-29,Huangascar,14.44,3.24,7.44,2.15,71.88,16.46,2.49,0,2020,12
2020-12-30,Huangascar,15.61,3.82,8.21,25.22,73.72,14.02,1.97,0,2020,12
2020-12-31,Huangascar,8.86,3.22,5.75,6.39,79.41,15.15,1.65,0,2020,12
2021-01-01,Huangascar,14.92,4.46,8.75,0.21,73.78,17.43,1.21,0,2021,1
2021-01-02,Huangascar,15.69,5.6,9.13,11.22,77.32,16.62,1.61,0,2021,1
2021-01-03,Huangascar,14.6,3.79,7.99,5.02,82.34,14.69,1.41,0,2021,1
2021-01-04,Huangascar,14.52,4.3,7.72,6.17,80.97,12.62,1.91,0,2021,1
2021-01-05,Huangascar,13.59,4.1,7.45,0.3,80.77,16.39,1.87,0,2021,1
2021-01-06,Huangascar,14.05,4.05,7.9,5.19,80.77,14.81,1.76,0,2021,1
2021-01-07,Huangascar,13.18,3.56,7.99,0.33,80.15,13.93,1.23,0,2021,1
2021-01-08,Huangascar,15.15,4.05,8.05,2.94,79.97,16.84,1.79,0,2021,1
2021-01-09,Huangascar,13.58,4.38,8.21,0.28,79.99,17.85,1.44,0,2021,1
2021-01-10,Huangascar,16.37,5.18,9.66,0.0,76.52,17.79,1.23,0,2021,1
2021-01-11,Huangascar,16.38,4.43,9.46,0.0,76.35,17.27,1.96,0,2021,1
2021-01-12,Huangascar,15.39,5.3,8.85,0.0,75.92,16.2,1.65,0,2021,1
2021-01-13,Huangascar,14.54,5.29,9.11,1.2,79.74,15.7,1.5,0,2021,1
2021-01-14,Huangascar,14.35,5.33,9.06,2.2,81.24,11.19,1.32,0,2021,1
2021-01-15,Huangascar,13.94,5.47,8.67,3.3,81.8,11.96,1.91,0,2021,1
2021-01-16,Huangascar,11.69,4.39,7.51,7.41,82.05,13.13,2.23,0,2021,1
2021-01-17,Huangascar,15.1,4.03,8.53,0.46,75.77,17.51,2.13,0,2021,1
2021-01-18,Huangascar,13.84,5.14,8.14,1.25,82.4,11.6,1.66,0,2021,1
2021-01-19,Huangascar,15.75,4.83,8.93,1.21,77.38,15.59,1.84,0,2021,1
2021-01-20,Huangascar,17.09,5.38,9.53,0.69,75.07,16.38,1.77,0,2021,1
2021-01-21,Huangascar,16.9,5.54,9.66,1.49,76.16,18.8,1.8,0,2021,1
2021-01-22,Huangascar,16.37,5.51,9.7,0.24,74.56,16.71,1.98,0,2021,1
2021-01-23,Huangascar,17.57,6.59,10.39,0.43,72.17,19.06,1.91,0,2021,1
2021-01-24,Huangascar,17.43,5.97,10.1,0.02,72.93,14.71,1.45,0,2021,1
2021-01-25,Huangascar,17.44,4.47,9.48,0.25,75.04,17.7,2.0,0,2021,1
2021-01-26,Huangascar,15.29,5.35,9.41,1.05,73.27,13.6,2.44,0,2021,1
2021-01-27,Huangascar,16.99,5.07,9.75,0.23,69.66,23.1,2.1,0,2021,1
2021-01-28,Huangascar,13.35,5.31,8.81,0.06,69.61,18.73,2.24,0,2021,1
2021-01-29,Huangascar,15.76,3.86,8.54,0.03,63.98,21.81,2.36,0,2021,1
2021-01-30,Huangascar,13.52,4.97,7.92,1.21,74.32,12.69,1.38,0,2021,1
2021-01-31,Huangascar,15.05,5.22,9.51,0.76,71.3,18.99,1.59,0,2021,1
2021-02-01,Huangascar,16.5,6.39,10.24,0.0,69.92,16.93,1.34,0,2021,2
2021-02-02,Huangascar,16.28,5.13,9.5,0.06,72.44,17.78,1.87,0,2021,2
2021-02-03,Huangascar,15.84,6.14,9.36,0.1,71.77,18.9,1.3,0,2021,2
2021-02-04,Huangascar,13.69,5.48,9.42,0.08,75.63,17.52,1.21,0,2021,2
2021-02-05,Huangascar,16.67,5.96,10.3,0.01,74.37,16.96,1.41,0,2021,2
2021-02-06,Huangascar,15.56,6.86,10.36,0.18,76.08,17.94,1.15,0,2021,2
2021-02-07,Huangascar,14.89,6.06,9.1,1.77,80.94,15.12,1.68,0,2021,2
2021-02-08,Huangascar,15.14,5.72,9.39,5.42,74.82,12.99,2.02,0,2021,2
2021-02-09,Huangascar,15.36,5.86,9.47,10.83,75.77,13.39,2.59,0,2021,2
2021-02-10,Huangascar,12.31,4.97,7.9,5.96,77.32,14.76,1.69,0,2021,2
2021-02-11,Huangascar,16.76,4.17,8.79,1.64,77.19,22.71,1.94,0,2021,2
2021-02-12,Huangascar,14.62,3.88,7.87,0.0,80.42,15.92,1.76,0,2021,2
2021-02-13,Huangascar,17.58,5.19,9.85,0.0,65.64,23.66,2.62,0,2021,2
2021-02-14,Huangascar,17.47,3.67,9.35,0.0,60.32,28.53,2.81,0,2021,2
2021-02-15,Huangascar,16.1,2.59,8.27,0.0,68.0,27.37,2.61,0,2021,2
2021-02-16,Huangascar,16.09,1.58,7.55,0.0,70.04,28.05,2.82,1,2021,2
2021-02-17,Huangascar,15.03,2.6,7.62,0.0,69.64,28.02,2.81,0,2021,2
2021-02-18,Huangascar,15.47,1.35,6.81,0.0,55.71,25.21,2.19,1,2021,2
2021-02-19,Huangascar,16.17,0.76,7.8,0.0,55.53,30.08,2.75,1,2021,2
2021-02-20,Huangascar,13.58,3.4,7.45,1.19,61.29,24.56,1.29,0,2021,2
2021-02-21,Huangascar,15.04,4.05,8.5,1.34,62.59,15.26,1.62,0,2021,2
2021-02-22,Huangascar,15.98,5.13,9.33,1.87,74.31,16.01,0.83,0,2021,2
2021-02-23,Huangascar,17.5,4.98,9.96,0.68,72.34,18.47,1.45,0,2021,2
2021-02-24,Huangascar,18.1,5.08,10.54,0.28,68.97,18.54,1.88,0,2021,2
2021-02-25,Huangascar,17.51,4.95,10.02,0.02,67.94,18.47,1.93,0,2021,2
2021-02-26,Huangascar,19.64,4.08,10.89,0.61,65.14,20.3,1.7,0,2021,2
2021-02-27,Huangascar,16.71,6.37,10.1,0.39,73.55,14.43,1.68,0,2021,2
2021-02-28,Huangascar,17.0,6.12,10.18,0.04,73.93,16.22,1.43,0,2021,2
2021-03-01,Huangascar,16.39,4.08,9.15,4.72,78.52,16.91,1.84,0,2021,3
2021-03-02,Huangascar,14.84,4.76,8.44,2.97,82.49,17.43,1.5,0,2021,3
2021-03-03,Huangascar,15.01,3.87,8.93,0.3,77.99,19.13,1.23,0,2021,3
2021-03-04,Huangascar,17.45,5.43,9.74,0.24,75.83,20.2,1.49,0,2021,3
2021-03-05,Huangascar,15.41,5.23,9.3,4.74,81.8,17.02,1.43,0,2021,3
2021-03-06,Huangascar,16.43,3.93,9.04,2.77,78.05,15.29,1.85,0,2021,3
2021-03-07,Huangascar,15.11,4.23,8.64,15.84,81.88,15.68,1.44,0,2021,3
2021-03-08,Huangascar,15.56,5.22,9.44,0.54,78.09,16.5,1.54,0,2021,3
2021-03-09,Huangascar,14.36,5.25,8.31,5.55,85.08,14.51,1.86,0,2021,3
2021-03-10,Huangascar,14.94,3.1,8.28,0.34,80.21,15.34,1.69,0,2021,3
2021-03-11,Huangascar,15.0,4.05,8.09,0.01,80.5,18.14,2.07,0,2021,3
2021-03-12,Huangascar,14.71,4.32,8.05,0.0,76.75,19.09,1.73,0,2021,3
2021-03-13,Huangascar,13.96,4.92,7.99,0.0,76.5,19.26,1.89,0,2021,3
2021-03-14,Huangascar,15.38,4.73,8.45,0.0,78.23,14.11,1.14,0,2021,3
2021-03-15,Huangascar,15.19,4.71,8.47,0.14,77.58,16.81,1.32,0,2021,3
2021-03-16,Huangascar,14.39,4.08,7.7,3.04,80.97,16.07,1.91,0,2021,3
2021-03-17,Huangascar,15.8,4.32,8.11,5.59,76.19,15.89,1.73,0,2021,3
2021-03-18,Huangascar,10.49,3.78,6.26,0.87,81.13,15.53,1.17,0,2021,3
2021-03-19,Huangascar,13.84,3.14,6.98,0.0,74.75,19.72,2.58,0,2021,3
2021-03-20,Huangascar,16.39,1.97,7.97,0.0,69.23,25.3,1.95,1,2021,3
2021-03-21,Huangascar,15.8,4.43,8.78,0.0,75.41,11.75,0.91,0,2021,3
2021-03-22,Huangascar,15.52,4.87,8.58,2.16,75.74,16.46,1.68,0,2021,3
2021-03-23,Huangascar,15.61,4.49,8.62,4.72,78.86,15.63,1.28,0,2021,3
2021-03-24,Huangascar,16.2,4.63,9.06,0.66,76.1,17.11,1.37,0,2021,3
2021-03-25,Huangascar,16.11,5.52,9.33,0.06,75.48,17.71,1.45,0,2021,3
2021-03-26,Huangascar,14.79,5.95,9.51,0.0,76.25,16.94,1.05,0,2021,3
2021-03-27,Huangascar,17.23,5.66,9.98,0.0,74.47,16.36,1.31,0,2021,3
2021-03-28,Huangascar,15.72,5.99,9.49,0.0,74.36,15.15,1.45,0,2021,3
2021-03-29,Huangascar,17.13,5.91,9.91,2.0,73.4,15.2,1.89,0,2021,3
2021-03-30,Huangascar,17.11,5.96,10.23,2.1,72.35,13.88,1.67,0,2021,3
2021-03-31,Huangascar,16.07,6.52,9.45,0.22,75.73,14.22,1.61,0,2021,3
2021-04-01,Huangascar,16.57,5.78,9.89,0.0,66.34,19.9,2.41,0,2021,4
2021-04-02,Huangascar,18.09,4.01,10.18,0.0,62.97,20.78,2.32,0,2021,4
2021-04-03,Huangascar,16.08,5.47,9.51,0.0,70.23,13.53,1.9,0,2021,4
2021-04-04,Huangascar,15.9,5.79,9.51,4.78,75.4,14.3,1.36,0,2021,4
2021-04-05,Huangascar,16.82,5.13,9.66,0.89,74.16,17.54,2.07,0,2021,4
2021-04-06,Huangascar,15.09,5.44,8.67,0.0,77.2,14.38,1.51,0,2021,4
2021-04-07,Huangascar,15.2,6.2,9.53,4.6,73.19,16.5,1.7,0,2021,4
2021-04-08,Huangascar,15.27,3.67,8.48,12.3,77.61,14.84,1.27,0,2021,4
2021-04-09,Huangascar,13.32,5.26,8.38,5.01,79.99,13.9,1.08,0,2021,4
2021-04-10,Huangascar,13.41,5.45,8.28,5.02,80.5,12.72,1.22,0,2021,4
2021-04-11,Huangascar,13.72,5.41,8.69,1.22,77.4,16.98,1.26,0,2021,4
2021-04-12,Huangascar,16.18,5.19,9.54,1.42,74.64,16.2,1.21,0,2021,4
2021-04-13,Huangascar,16.77,5.99,10.22,0.18,70.19,16.2,1.47,0,2021,4
2021-04-14,Huangascar,17.84,6.49,10.79,0.0,67.15,15.24,1.73,0,2021,4
2021-04-15,Huangascar,18.55,6.0,10.97,0.0,67.55,19.72,1.47,0,2021,4
2021-04-16,Huangascar,18.19,6.2,10.96,0.0,66.82,21.92,1.37,0,2021,4
2021-04-17,Huangascar,18.55,5.76,10.74,0.0,63.38,23.74,2.09,0,2021,4
2021-04-18,Huangascar,17.41,6.35,10.64,0.0,64.25,21.77,1.7,0,2021,4
2021-04-19,Huangascar,16.86,5.58,10.03,0.0,71.83,20.25,1.41,0,2021,4
2021-04-20,Huangascar,18.89,5.32,10.81,0.0,65.02,20.42,1.75,0,2021,4
2021-04-21,Huangascar,16.81,5.14,9.62,2.11,70.74,18.96,1.7,0,2021,4
2021-04-22,Huangascar,16.41,5.28,9.31,11.02,69.5,20.08,1.97,0,2021,4
2021-04-23,Huangascar,16.27,3.64,8.47,0.13,66.79,21.82,2.16,0,2021,4
2021-04-24,Huangascar,17.57,2.17,9.01,0.0,53.53,24.1,2.06,0,2021,4
2021-04-25,Huangascar,16.73,3.33,8.72,0.0,52.78,23.67,2.21,0,2021,4
2021-04-26,Huangascar,15.2,3.6,8.04,2.54,57.82,21.63,1.9,0,2021,4
2021-04-27,Huangascar,14.49,2.09,6.99,0.22,50.18,23.31,2.12,0,2021,4
2021-04-28,Huangascar,16.43,3.44,8.43,0.0,56.38,21.17,1.88,0,2021,4
2021-04-29,Huangascar,17.42,4.57,9.37,0.0,69.74,20.8,1.75,0,2021,4
2021-04-30,Huangascar,17.43,4.31,9.53,0.0,67.88,21.75,1.98,0,2021,4
2021-05-01,Huangascar,16.17,4.15,9.16,0.0,69.44,20.8,1.53,0,2021,5
2021-05-02,Huangascar,17.49,4.09,9.64,0.0,64.09,23.24,1.22,0,2021,5
2021-05-03,Huangascar,16.18,4.04,8.87,0.0,72.79,21.78,1.28,0,2021,5
2021-05-04,Huangascar,17.76,4.92,10.18,0.0,64.78,16.71,1.47,0,2021,5
2021-05-05,Huangascar,15.15,5.74,9.78,0.0,64.35,19.29,1.62,0,2021,5
2021-05-06,Huangascar,16.48,3.79,8.46,0.0,69.74,15.54,1.66,0,2021,5
2021-05-07,Huangascar,17.14,3.98,9.02,0.0,66.47,17.2,1.95,0,2021,5
2021-05-08,Huangascar,16.69,4.64,9.43,0.0,66.31,16.76,1.95,0,2021,5
2021-05-09,Huangascar,17.83,3.59,9.72,0.0,58.73,20.94,2.14,0,2021,5
2021-05-10,Huangascar,17.21,5.38,9.95,0.0,61.35,21.02,1.99,0,2021,5
2021-05-11,Huangascar,18.0,4.64,10.09,0.0,61.29,21.26,2.13,0,2021,5
2021-05-12,Huangascar,17.89,4.79,10.52,0.0,59.82,17.38,2.02,0,2021,5
2021-05-13,Huangascar,17.36,6.46,10.28,0.0,63.31,15.47,2.0,0,2021,5
2021-05-14,Huangascar,17.13,5.99,10.04,0.25,63.07,17.78,1.93,0,2021,5
2021-05-15,Huangascar,17.43,4.41,9.3,0.15,57.72,21.13,2.5,0,2021,5
2021-05-16,Huangascar,17.27,1.87,8.45,0.0,49.77,20.26,2.44,1,2021,5
2021-05-17,Huangascar,16.57,4.27,9.31,0.0,55.36,22.29,1.59,0,2021,5
2021-05-18,Huangascar,15.77,5.1,9.08,0.0,57.72,21.0,2.07,0,2021,5
2021-05-19,Huangascar,18.25,3.24,9.25,0.0,43.07,21.55,2.48,0,2021,5
2021-05-20,Huangascar,16.96,1.48,7.99,0.0,45.51,23.0,2.35,1,2021,5
2021-05-21,Huangascar,18.4,2.87,9.4,0.0,50.06,22.35,2.1,0,2021,5
2021-05-22,Huangascar,18.66,4.1,10.27,0.0,57.96,19.82,2.19,0,2021,5
2021-05-23,Huangascar,13.65,5.34,8.4,2.53,63.18,16.37,1.46,0,2021,5
2021-05-24,Huangascar,14.66,4.2,7.66,2.56,70.58,12.01,1.68,0,2021,5
2021-05-25,Huangascar,14.63,3.59,7.88,0.96,64.91,10.95,1.95,0,2021,5
2021-05-26,Huangascar,16.04,1.57,8.22,0.04,61.52,15.79,1.85,1,2021,5
2021-05-27,Huangascar,17.43,2.03,9.04,0.0,58.22,20.08,1.89,0,2021,5
2021-05-28,Huangascar,16.21,3.23,8.85,0.0,59.51,21.9,1.85,0,2021,5
2021-05-29,Huangascar,16.67,4.69,8.96,0.0,64.92,22.34,1.98,0,2021,5
2021-05-30,Huangascar,17.1,4.6,9.45,0.0,60.82,20.73,2.21,0,2021,5
2021-05-31,Huangascar,12.95,4.36,8.11,0.0,65.67,16.18,2.0,0,2021,5
2021-06-01,Huangascar,16.08,5.23,9.74,0.0,54.62,21.09,2.12,0,2021,6
2021-06-02,Huangascar,17.74,5.99,10.37,0.0,60.46,19.94,2.02,0,2021,6
2021-06-03,Huangascar,17.13,7.38,10.76,0.0,61.18,17.44,1.73,0,2021,6
2021-06-04,Huangascar,17.01,5.64,10.29,0.0,53.51,16.48,2.16,0,2021,6
2021-06-05,Huangascar,16.44,3.73,8.63,0.0,42.09,20.1,2.21,0,2021,6
2021-06-06,Huangascar,15.13,3.87,8.32,0.0,47.6,14.57,1.65,0,2021,6
2021-06-07,Huangascar,16.67,2.58,7.98,0.0,39.02,17.53,2.26,0,2021,6
2021-06-08,Huangascar,15.72,2.96,8.14,0.0,35.69,12.9,1.94,0,2021,6
2021-06-09,Huangascar,15.89,3.77,8.23,0.0,51.38,19.59,2.11,0,2021,6
2021-06-10,Huangascar,17.1,2.07,8.16,0.0,40.61,20.9,2.13,0,2021,6
2021-06-11,Huangascar,16.96,4.7,9.44,1.95,63.27,17.74,2.16,0,2021,6
2021-06-12,Huangascar,15.61,4.99,9.15,0.2,56.17,18.28,2.28,0,2021,6
2021-06-13,Huangascar,16.03,2.67,8.31,0.0,43.33,20.45,2.16,0,2021,6
2021-06-14,Huangascar,16.03,3.22,8.46,0.0,49.68,20.89,1.97,0,2021,6
2021-06-15,Huangascar,15.48,4.09,8.69,0.0,58.54,17.64,1.72,0,2021,6
2021-06-16,Huangascar,15.48,3.48,8.33,0.0,64.99,19.9,1.7,0,2021,6
2021-06-17,Huangascar,15.73,4.04,8.65,0.0,60.75,16.44,1.71,0,2021,6
2021-06-18,Huangascar,16.26,3.24,8.83,0.0,59.8,18.32,1.76,0,2021,6
2021-06-19,Huangascar,16.57,2.89,8.97,0.0,60.93,17.96,1.84,0,2021,6
2021-06-20,Huangascar,16.34,4.51,9.27,0.0,65.12,16.0,2.04,0,2021,6
2021-06-21,Huangascar,15.28,5.22,9.29,0.4,64.47,19.04,1.94,0,2021,6
2021-06-22,Huangascar,17.08,3.2,9.25,0.08,58.13,18.98,1.64,0,2021,6
2021-06-23,Huangascar,17.57,3.53,9.34,0.0,54.57,20.34,2.05,0,2021,6
2021-06-24,Huangascar,16.49,3.48,9.34,0.0,59.88,20.77,2.1,0,2021,6
2021-06-25,Huangascar,16.24,3.78,9.07,0.0,59.13,18.97,2.25,0,2021,6
